[2017/02/22 17:49:00] §6[§cAdmin§6]§d» §3chicken§r executed /spawn at Location{world=CraftWorld{name=world},x=-5131.255884678,y=101.1220623781035,z=771.118295189535,pitch=33.599957,yaw=-248.39966}
[2017/02/22 20:16:33] §6[§aMember§6] §fchicken§r executed /give chicken 388 1 0 {display:{Name:"§2§lN§1§lg§b§l?§e§lc§f§l-§d§lT§6§lh§f§l?§b§ln§c§l",Lore:["§b§l- Ðây Là Xu-Donate C?a Server!","§c§l- Có Giá Tr? R?t Hi?m Và Dùng Ð? Trade Items Donate!","§6§l- M?nh giá: 10 coin / 1 cái"]},ench:[{id:35,lvl:4}]} at Location{world=CraftWorld{name=world},x=-5000.547948374145,y=74.0,z=-186.67223601433847,pitch=11.100001,yaw=-178.05054}
[2017/02/22 20:16:33] §6[§aMember§6] §fchicken§r executed /give chicken 388 1 0 {display:{Name:"§2§lN§1§lg§b§l?§e§lc§f§l-§d§lT§6§lh§f§l?§b§ln§c§l",Lore:["§b§l- Ðây Là Xu-Donate C?a Server!","§c§l- Có Giá Tr? R?t Hi?m Và Dùng Ð? Trade Items Donate!","§6§l- M?nh giá: 10 coin / 1 cái"]},ench:[{id:35,lvl:4}]} at Location{world=CraftWorld{name=world},x=-5000.547948374145,y=74.0,z=-186.67223601433847,pitch=11.100001,yaw=-178.05054}
[2017/02/22 20:16:39] §6[§aMember§6] §ffybit§r executed //set 1 at Location{world=CraftWorld{name=world},x=-4982.936985972988,y=88.66857813764835,z=335.15322334635135,pitch=65.4,yaw=16.189453}
[2017/02/22 20:17:35] §6[§aMember§6] §ffybit§r executed //set 2 at Location{world=CraftWorld{name=world},x=-4857.839889646059,y=84.5237332203145,z=395.55782481728403,pitch=37.950016,yaw=75.43506}
[2017/02/22 20:17:46] §6[§aMember§6] §ffybit§r executed //set 2 at Location{world=CraftWorld{name=world},x=-4869.049249071739,y=84.8980938421074,z=390.3050244453608,pitch=24.150005,yaw=298.93555}
[2017/02/22 20:18:08] §6[§aMember§6] §ffybit§r executed //set 2 at Location{world=CraftWorld{name=world},x=-4889.247833261159,y=77.40410232275939,z=347.12820792061706,pitch=37.950024,yaw=166.48535}
[2017/02/22 20:18:15] §6[§aMember§6] §ffybit§r executed /undo at Location{world=CraftWorld{name=world},x=-4889.585843579559,y=77.40410232275939,z=347.69999998807907,pitch=39.30002,yaw=154.93555}
[2017/02/22 20:18:37] §6[§aMember§6] §ffybit§r executed //set 2 at Location{world=CraftWorld{name=world},x=-4883.863384392772,y=86.61813554905443,z=343.69999998807907,pitch=5.700035,yaw=239.98535}
[2017/02/22 20:19:10] §6[§aMember§6] §ffybit§r executed //cut at Location{world=CraftWorld{name=world},x=-4957.469978379851,y=85.41716467177162,z=334.366338552086,pitch=52.05004,yaw=86.68457}
[2017/02/22 20:19:26] §6[§aMember§6] §ffybit§r executed //cut at Location{world=CraftWorld{name=world},x=-4956.376814387021,y=84.29709852905461,z=335.90977332883085,pitch=68.10004,yaw=174.73145}
[2017/02/22 20:19:34] §6[§aMember§6] §ffybit§r executed / at Location{world=CraftWorld{name=world},x=-4949.354915016156,y=80.17774650347503,z=338.67185263062163,pitch=44.100048,yaw=135.28174}
[2017/02/22 20:19:40] §6[§aMember§6] §ffybit§r executed //cut at Location{world=CraftWorld{name=world},x=-4950.51431294827,y=79.06015356562588,z=339.32390689998374,pitch=35.700047,yaw=166.78076}
[2017/02/22 20:19:48] §6[§aMember§6] §ffybit§r executed //cut at Location{world=CraftWorld{name=world},x=-4950.329071198249,y=79.80968341042495,z=336.4230893087632,pitch=50.55005,yaw=75.58154}
[2017/02/22 20:20:39] §6[§aMember§6] §ffybit§r executed //cut at Location{world=CraftWorld{name=world},x=-4971.954752923991,y=79.0,z=336.66571680687633,pitch=25.050062,yaw=167.07959}
[2017/02/22 20:22:02] §6[§aMember§6] §ffybit§r executed //cut at Location{world=CraftWorld{name=world},x=-4938.756390431058,y=79.74319137062328,z=344.39143281881786,pitch=38.400063,yaw=187.17725}
[2017/02/22 20:22:28] §6[§aMember§6] §fchicken§r executed /enchantapi add power 20 at Location{world=CraftWorld{name=world},x=-5018.925000011921,y=70.0,z=-167.01876102449455,pitch=1.5000166,yaw=-303.74658}
[2017/02/22 20:22:34] §6[§aMember§6] §fchicken§r executed /unbk at Location{world=CraftWorld{name=world},x=-5054.113445205898,y=69.24810524992155,z=-161.36937289239586,pitch=14.700018,yaw=-286.19702}
[2017/02/22 20:22:55] §6[§aMember§6] §fchicken§r executed /enchantapi add power 15 at Location{world=CraftWorld{name=world},x=-5158.257072199834,y=72.98720728064495,z=-163.1034733987601,pitch=48.300014,yaw=-337.3474}
[2017/02/22 20:23:25] §6[§aMember§6] §fchicken§r executed /enchantapi add power 10 at Location{world=CraftWorld{name=world},x=-5213.533229135053,y=66.606652454453,z=-176.25644469941716,pitch=18.449963,yaw=-23.547363}
[2017/02/22 20:24:16] §6[§aMember§6] §fchicken§r executed /enchantapi add rapid 20 at Location{world=CraftWorld{name=world},x=-5182.653842941723,y=82.0,z=-290.26056388092434,pitch=65.84995,yaw=-178.64941}
[2017/02/22 20:25:35] §6[§aMember§6] §fchicken§r executed /spawn at Location{world=CraftWorld{name=world},x=-5189.660563728427,y=97.4388057414629,z=-258.24074100685675,pitch=37.79999,yaw=-305.3994}
[2017/02/22 20:26:08] §6[§aMember§6] §fchicken§r executed /enchantapi add power 15 at Location{world=CraftWorld{name=world},x=-5089.814120522399,y=69.90991309476973,z=-160.32015564889605,pitch=57.150013,yaw=91.3501}
[2017/02/22 20:26:34] §6[§aMember§6] §fchicken§r executed /unbk at Location{world=CraftWorld{name=world},x=-5008.441222936973,y=73.5,z=-160.00991560169803,pitch=57.149994,yaw=91.50018}
[2017/02/22 20:26:44] §6[§aMember§6] §fchicken§r executed /enchantapi add unbreaking 10 at Location{world=CraftWorld{name=world},x=-5009.375297033049,y=73.0,z=-160.4018195883815,pitch=57.149994,yaw=91.50018}
[2017/02/22 20:26:50] §6[§aMember§6] §fchicken§r executed /enchant mending 1 at Location{world=CraftWorld{name=world},x=-5009.375297033049,y=73.0,z=-160.4018195883815,pitch=57.149994,yaw=91.50018}
[2017/02/22 20:27:06] §6[§aMember§6] §fchicken§r executed /enchantapi add smite 5 at Location{world=CraftWorld{name=world},x=-5029.249586725786,y=67.63723048317102,z=-159.47373090967676,pitch=53.849995,yaw=85.80019}
[2017/02/22 20:27:16] §6[§aMember§6] §fchicken§r executed /enchantapi add punch 5 at Location{world=CraftWorld{name=world},x=-5029.249586725786,y=67.63723048317102,z=-159.47373090967676,pitch=44.999992,yaw=74.250206}
[2017/02/22 20:27:32] §6[§aMember§6] §fchicken§r executed /enchantapi add Bane of Arthropods 5 at Location{world=CraftWorld{name=world},x=-5057.59061752938,y=67.63723048317102,z=-160.41275885816404,pitch=0.8999939,yaw=90.90021}
[2017/02/22 20:27:59] §6[§aMember§6] §fchicken§r executed /enchantapi add flame 7 at Location{world=CraftWorld{name=world},x=-5066.804023390896,y=67.63723048317102,z=-160.72605309533378,pitch=-7.050005,yaw=91.350204}
[2017/02/22 20:28:16] §6[§aMember§6] §fchicken§r executed /ce book boom 1 at Location{world=CraftWorld{name=world},x=-5109.888786145817,y=76.63623634715647,z=-195.08786761102317,pitch=13.349998,yaw=146.10023}
[2017/02/22 20:28:45] §6[§aMember§6] §fchicken§r executed /ce book boom 2 at Location{world=CraftWorld{name=world},x=-5198.760180480022,y=84.5112244461387,z=-205.06583883718224,pitch=24.599957,yaw=-195.7499}
[2017/02/22 20:28:55] §6[§aMember§6] §fchicken§r executed /ce book boom 3 at Location{world=CraftWorld{name=world},x=-5198.250846689699,y=78.89189026150693,z=-227.16286911637044,pitch=28.949947,yaw=-198.44987}
[2017/02/22 20:29:14] §6[§aMember§6] §fchicken§r executed /ce book boom 3 at Location{world=CraftWorld{name=world},x=-5195.7683076908215,y=74.02255136829596,z=-237.58839984124012,pitch=16.649939,yaw=-137.54994}
[2017/02/22 20:30:14] §6[§aMember§6] §fchicken§r executed /ce book boom 5 at Location{world=CraftWorld{name=world},x=-5172.384959053899,y=67.6532188596792,z=-170.47111772964394,pitch=10.949934,yaw=-0.75}
[2017/02/22 20:30:30] §6[§aMember§6] §fchicken§r executed /ce info at Location{world=CraftWorld{name=world},x=-5180.692509570933,y=69.5229910284003,z=-161.09407034733636,pitch=37.949932,yaw=-325.65}
[2017/02/22 20:30:42] §6[§aMember§6] §fchicken§r executed /ce book venom 5 at Location{world=CraftWorld{name=world},x=-5180.756910733996,y=69.5229910284003,z=-161.036251479687,pitch=37.949932,yaw=-325.65}
[2017/02/22 20:30:57] §6[§aMember§6] §fchicken§r executed /ce book venom 5 at Location{world=CraftWorld{name=world},x=-5165.193503323164,y=67.6183020148442,z=-135.9948788808436,pitch=37.799965,yaw=-154.65002}
[2017/02/22 20:31:03] §6[§aMember§6] §fchicken§r executed /ce book venom 5 at Location{world=CraftWorld{name=world},x=-5164.290774680066,y=67.6183020148442,z=-141.1765098027572,pitch=40.49996,yaw=-221.25002}
[2017/02/22 20:31:12] §6[§aMember§6] §fchicken§r executed /gm 0 at Location{world=CraftWorld{name=world},x=-5165.109795348643,y=67.6183020148442,z=-142.69279814060116,pitch=20.09996,yaw=-209.24997}
[2017/02/22 20:31:23] §6[§aMember§6] §fchicken§r executed /gm 1 at Location{world=CraftWorld{name=world},x=-5170.026172419238,y=64.0,z=-153.11945084224593,pitch=7.049963,yaw=-191.7}
[2017/02/22 20:32:59] §6[§aMember§6] §fchicken§r executed /gm 0 at Location{world=CraftWorld{name=world},x=-5194.862148597807,y=69.49317339895246,z=-208.49681382792528,pitch=35.999954,yaw=-184.95}
[2017/02/22 20:33:02] §6[§aMember§6] §fchicken§r executed /gm 1 at Location{world=CraftWorld{name=world},x=-5195.520022640783,y=64.0,z=-210.99398542993518,pitch=3.8999557,yaw=-194.84999}
[2017/02/22 20:33:08] §6[§aMember§6] §fchicken§r executed /gm 0 at Location{world=CraftWorld{name=world},x=-5190.127545144418,y=64.0,z=-219.10722813859675,pitch=31.499958,yaw=-126.75}
[2017/02/22 20:33:35] §6[§aMember§6] §fchicken§r executed /enchantapi add Infinity at Location{world=CraftWorld{name=world},x=-5184.886756008858,y=64.0,z=-223.30997621573349,pitch=-3.9000423,yaw=-94.65002}
[2017/02/22 20:33:45] §6[§aMember§6] §fchicken§r executed /gm 1 at Location{world=CraftWorld{name=world},x=-5185.243533562076,y=64.0,z=-223.54217616098356,pitch=-0.9000423,yaw=-237.75002}
[2017/02/22 20:33:48] §6[§aMember§6] §fchicken§r executed /gm 0 at Location{world=CraftWorld{name=world},x=-5185.243533562076,y=64.0,z=-223.54217616098356,pitch=-0.9000423,yaw=-237.75002}
[2017/02/22 20:34:17] §6[§aMember§6] §fchicken§r executed /gm 1 at Location{world=CraftWorld{name=world},x=-5199.6086895885255,y=65.0,z=-249.6640505818087,pitch=15.899958,yaw=-129.44998}
[2017/02/22 20:34:25] §6[§aMember§6] §fchicken§r executed /ce book boom 5 at Location{world=CraftWorld{name=world},x=-5197.106491939007,y=66.0,z=-251.66156913910083,pitch=14.249958,yaw=-124.04997}
[2017/02/22 20:34:29] §6[§aMember§6] §fchicken§r executed /ce book boom 4 at Location{world=CraftWorld{name=world},x=-5192.300000011921,y=67.0,z=-251.61895283691388,pitch=38.849964,yaw=-89.69997}
[2017/02/22 20:34:59] §6[§aMember§6] §fchicken§r executed /ce book boom 5 at Location{world=CraftWorld{name=world},x=-5193.73812288902,y=66.0,z=-248.06307636448614,pitch=22.19996,yaw=45.45002}
[2017/02/22 20:35:04] §6[§aMember§6] §fchicken§r executed /gm 0 at Location{world=CraftWorld{name=world},x=-5194.1700530208245,y=66.0,z=-247.5883474938516,pitch=28.049961,yaw=47.700027}
[2017/02/22 20:35:48] §6[§aMember§6] §fchicken§r executed /heal at Location{world=CraftWorld{name=world},x=-5254.09027977303,y=66.0,z=-258.5859153596557,pitch=14.249978,yaw=143.7}
[2017/02/22 20:35:50] §6[§aMember§6] §fchicken§r executed /gm 1 at Location{world=CraftWorld{name=world},x=-5254.09027977303,y=66.0,z=-258.5859153596557,pitch=14.249978,yaw=143.7}
[2017/02/22 20:35:51] §6[§aMember§6] §fchicken§r executed /spawn at Location{world=CraftWorld{name=world},x=-5254.09027977303,y=66.0,z=-258.5859153596557,pitch=14.249978,yaw=143.7}
[2017/02/22 20:36:40] §6[§aMember§6] §fchicken§r executed /nbti lore add &6- Lo?i cung ð?c bi?t at Location{world=CraftWorld{name=world},x=-5017.769811497035,y=71.5,z=-174.0152645856835,pitch=9.149984,yaw=13.499871}
[2017/02/22 20:38:26] §6[§aMember§6] §fchicken§r executed /enchantapi add berserking 5 at Location{world=CraftWorld{name=world},x=-5004.166793379489,y=74.0,z=-179.62674240172004,pitch=38.85,yaw=356.84998}
[2017/02/22 20:39:33] §6[§aMember§6] §fchicken§r executed /nbti lore add &4- Có t?c ð? b?n và ð? chính xác cao at Location{world=CraftWorld{name=world},x=-5065.040500006125,y=75.37443141620544,z=-160.43099215082282,pitch=10.800015,yaw=95.10034}
[2017/02/22 20:39:53] §6[§aMember§6] §fchicken§r executed /nbti lore add &4- Có kh? nãng gây sát thýõng chí m?ng at Location{world=CraftWorld{name=world},x=-5065.040500006125,y=75.37443141620544,z=-160.43099215082282,pitch=10.800015,yaw=95.10034}
[2017/02/22 20:40:43] §6[§aMember§6] §fchicken§r executed /nbti lore add &4- M?i tên b?n ra s? phát n? at Location{world=CraftWorld{name=world},x=-5064.943766899014,y=75.37443141620544,z=-160.28673395197467,pitch=21.300018,yaw=93.75037}
[2017/02/22 20:41:23] §6[§aMember§6] §fchicken§r executed /nbti mod add maxhealth 0 15 mainhand at Location{world=CraftWorld{name=world},x=-5007.26365854887,y=74.99945425229544,z=-169.69999998807907,pitch=21.300022,yaw=109.80017}
[2017/02/22 20:41:37] §6[§aMember§6] §fchicken§r executed /nbti mod add attackdamage 0 20 mainhand at Location{world=CraftWorld{name=world},x=-5017.597851575568,y=71.63006569493236,z=-166.76861187267417,pitch=52.800022,yaw=72.30011}
[2017/02/22 20:41:42] §6[§aMember§6] §fchicken§r executed /nbti mod add attackdamage 0 20 offhand at Location{world=CraftWorld{name=world},x=-5024.4891419557935,y=71.63006569493236,z=-160.15830710812463,pitch=52.800022,yaw=72.30011}
[2017/02/22 20:41:52] §6[§aMember§6] §fchicken§r executed /nbti mod add maxhealth 0 15 offhand at Location{world=CraftWorld{name=world},x=-5030.795478281153,y=69.0105756074109,z=-162.15941709825185,pitch=52.800022,yaw=98.700134}
[2017/02/22 20:43:02] §6[§aMember§6] §fchicken§r executed /nbti name &6&l??? &4&lCung Th?n &6&l??? at Location{world=CraftWorld{name=world},x=-5018.5064818939945,y=71.0,z=-167.6459539934196,pitch=82.049995,yaw=238.95001}
[2017/02/22 20:43:28] §6[§aMember§6] §fchicken§r executed /cshop at Location{world=CraftWorld{name=world},x=-5000.454552386348,y=74.0,z=-182.19649939168664,pitch=32.999992,yaw=64.04999}
[2017/02/22 20:43:29] §6[§aMember§6] §fchicken§r executed /give chicken 388 1 0 {display:{Name:"§2§lN§1§lg§b§l?§e§lc§f§l-§d§lT§6§lh§f§l?§b§ln§c§l",Lore:["§b§l- Ðây Là Xu-Donate C?a Server!","§c§l- Có Giá Tr? R?t Hi?m Và Dùng Ð? Trade Items Donate!","§6§l- M?nh giá: 10 coin / 1 cái"]},ench:[{id:35,lvl:4}]} at Location{world=CraftWorld{name=world},x=-5000.459919555,y=74.0,z=-182.19649939168664,pitch=32.999992,yaw=64.04999}
[2017/02/22 20:43:30] §6[§aMember§6] §fchicken§r executed /give chicken 7 1 0 {display:{Name:"§b§lÐ§e§lá§f§l-§d§lT§6§lh§f§l?§b§ln§c§l",Lore:["§b§l- Ðây Là Xu-Donate C?a Server!","§c§l- Có Giá Tr? R?t Hi?m Và Dùng Ð? Trade Items Donate!","§6§l- M?nh giá: 100 coin / 1 cái"]},ench:[{id:35,lvl:5}]} at Location{world=CraftWorld{name=world},x=-5000.459919555,y=74.0,z=-182.19649939168664,pitch=32.999992,yaw=64.04999}
[2017/02/22 20:43:34] §6[§aMember§6] §fchicken§r executed /cshop at Location{world=CraftWorld{name=world},x=-4996.844845991772,y=74.0,z=-185.04602359601074,pitch=35.24999,yaw=252.74994}
[2017/02/22 20:43:35] §6[§aMember§6] §fchicken§r executed /give chicken 388 1 0 {display:{Name:"§2§lN§1§lg§b§l?§e§lc§f§l-§d§lT§6§lh§f§l?§b§ln§c§l",Lore:["§b§l- Ðây Là Xu-Donate C?a Server!","§c§l- Có Giá Tr? R?t Hi?m Và Dùng Ð? Trade Items Donate!","§6§l- M?nh giá: 10 coin / 1 cái"]},ench:[{id:35,lvl:4}]} at Location{world=CraftWorld{name=world},x=-4996.844845991772,y=74.0,z=-185.04602359601074,pitch=35.24999,yaw=252.74994}
[2017/02/22 20:45:40] §6[§aMember§6] §ffybit§r executed /time set night at Location{world=CraftWorld{name=world},x=-4926.0725935201035,y=78.0,z=375.6251729934396,pitch=9.899958,yaw=162.27441}
[2017/02/22 20:47:17] §6[§aMember§6] §fchicken§r executed /nbti mod add at Location{world=CraftWorld{name=world},x=-5049.762993594286,y=67.49881735183574,z=-160.6602490878148,pitch=5.39996,yaw=265.0498}
[2017/02/22 20:47:26] §6[§aMember§6] §fchicken§r executed /nbti mod add attackspeed 1 1 mainhand at Location{world=CraftWorld{name=world},x=-5046.52539292707,y=67.49881735183574,z=-160.9112351859902,pitch=5.39996,yaw=265.0498}
[2017/02/22 20:47:36] §6[§aMember§6] §fchicken§r executed /nbti mod add attackspeed 1 10 mainhand at Location{world=CraftWorld{name=world},x=-5084.37992595785,y=67.49881735183574,z=-159.15676275876888,pitch=4.6499615,yaw=87.898926}
[2017/02/22 20:47:54] §6[§aMember§6] §fchicken§r executed /enchantapi add sharpness 30 at Location{world=CraftWorld{name=world},x=-5089.9313759868,y=64.0,z=-199.16435813897303,pitch=5.84996,yaw=198.59937}
[2017/02/22 20:48:46] §6[§aMember§6] §fchicken§r executed /gm 0 at Location{world=CraftWorld{name=world},x=-5125.230810530606,y=72.0,z=-266.7904576858313,pitch=20.099936,yaw=91.49951}
[2017/02/22 20:48:54] §6[§aMember§6] §fchicken§r executed /gm 1 at Location{world=CraftWorld{name=world},x=-5122.993299431686,y=69.0,z=-252.14322523078155,pitch=22.949936,yaw=293.55054}
[2017/02/22 20:49:18] §6[§aMember§6] §fchicken§r executed /enchantapi add lightning 10 at Location{world=CraftWorld{name=world},x=-5110.699999988079,y=66.0091814742568,z=-136.30000001192093,pitch=25.94999,yaw=40.498047}
[2017/02/22 20:49:32] §6[§aMember§6] §fchicken§r executed /enchantapi add lightning 10 at Location{world=CraftWorld{name=world},x=-5086.425638634236,y=66.0091814742568,z=-158.02655714673855,pitch=20.099985,yaw=98.69751}
[2017/02/22 20:49:36] §6[§aMember§6] §fchicken§r executed /gm 0 at Location{world=CraftWorld{name=world},x=-5094.831536708336,y=66.0091814742568,z=-163.48198328379402,pitch=20.849985,yaw=152.39722}
[2017/02/22 20:49:37] §6[§aMember§6] §fchicken§r executed /fly at Location{world=CraftWorld{name=world},x=-5095.0676682655385,y=65.0,z=-163.91579826333756,pitch=20.849985,yaw=152.39722}
[2017/02/22 20:49:40] §6[§aMember§6] §fchicken§r executed /gm 1 at Location{world=CraftWorld{name=world},x=-5100.737964455787,y=68.24341321608179,z=-173.72041325698396,pitch=17.549982,yaw=144.74756}
[2017/02/22 20:49:43] §6[§aMember§6] §fchicken§r executed /gm 3 at Location{world=CraftWorld{name=world},x=-5101.261377409489,y=68.24341321608179,z=-174.59721945487078,pitch=17.549982,yaw=144.74756}
[2017/02/22 20:49:44] §6[§aMember§6] §fchicken§r executed /gm 0 at Location{world=CraftWorld{name=world},x=-5102.393036111964,y=68.24341321608179,z=-176.19817559131994,pitch=17.549982,yaw=144.74756}
[2017/02/22 20:49:46] §6[§aMember§6] §fchicken§r executed /fly at Location{world=CraftWorld{name=world},x=-5102.481633431087,y=66.0,z=-176.32351410673505,pitch=17.549982,yaw=144.74756}
[2017/02/22 20:49:47] §6[§aMember§6] §fchicken§r executed /heal at Location{world=CraftWorld{name=world},x=-5102.484945200182,y=66.0,z=-176.3281992622884,pitch=17.549982,yaw=144.74756}
[2017/02/22 20:50:04] §6[§aMember§6] §fchicken§r executed /gm 1 at Location{world=CraftWorld{name=world},x=-5124.842949276576,y=76.77696713768559,z=-143.50788194211563,pitch=39.899982,yaw=269.84814}
[2017/02/22 20:50:19] §6[§aMember§6] §fchicken§r executed /gm 0 at Location{world=CraftWorld{name=world},x=-5187.229004693898,y=73.40757858032251,z=-211.8685574879048,pitch=29.099981,yaw=147.1477}
[2017/02/22 20:50:23] §6[§aMember§6] §fchicken§r executed /gm 0 at Location{world=CraftWorld{name=world},x=-5180.291793845405,y=64.0,z=-209.67783664147785,pitch=10.049977,yaw=120.59863}
[2017/02/22 20:50:25] §6[§aMember§6] §fchicken§r executed /gm 1 at Location{world=CraftWorld{name=world},x=-5180.204653398451,y=64.0,z=-209.6399451317282,pitch=10.049977,yaw=120.59863}
[2017/02/22 20:50:33] §6[§aMember§6] §fchicken§r executed /gm 0 at Location{world=CraftWorld{name=world},x=-5180.072627653408,y=64.0,z=-209.61375664850576,pitch=10.049977,yaw=120.59863}
[2017/02/22 20:50:53] §6[§aMember§6] §fchicken§r executed /gm 1 at Location{world=CraftWorld{name=world},x=-5220.307597031699,y=64.0,z=-232.09039650669158,pitch=17.099987,yaw=122.54932}
[2017/02/22 20:51:09] §6[§aMember§6] §fchicken§r executed /gm 0 at Location{world=CraftWorld{name=world},x=-5192.799505603852,y=81.87406208079824,z=-307.4368853083589,pitch=30.599993,yaw=231.14917}
[2017/02/22 20:51:10] §6[§aMember§6] §fchicken§r executed /fly at Location{world=CraftWorld{name=world},x=-5192.7752118032795,y=67.31992091792327,z=-307.45567586691425,pitch=30.599993,yaw=231.14917}
[2017/02/22 20:51:48] §6[§aMember§6] §fchicken§r executed /gm 1 at Location{world=CraftWorld{name=world},x=-5200.127427202886,y=64.0,z=-321.7351316532975,pitch=28.950006,yaw=74.99878}
[2017/02/22 20:52:23] §6[§aMember§6] §fchicken§r executed /enchantapi add sharpness 30 at Location{world=CraftWorld{name=world},x=-5207.161440895459,y=65.0,z=-324.78880313159186,pitch=22.350008,yaw=93.74829}
[2017/02/22 20:52:47] §6[§aMember§6] §ffybit§r executed //cut at Location{world=CraftWorld{name=world},x=-4926.699999988079,y=82.01195928583795,z=367.29597087747356,pitch=26.699932,yaw=89.22461}
[2017/02/22 20:52:52] §6[§aMember§6] §ffybit§r executed /undo at Location{world=CraftWorld{name=world},x=-4926.699999988079,y=82.01195928583795,z=367.29597087747356,pitch=42.74993,yaw=89.524414}
[2017/02/22 20:53:16] §6[§aMember§6] §ffybit§r executed //cut at Location{world=CraftWorld{name=world},x=-4929.309294244548,y=82.01195928583795,z=364.69999998807907,pitch=24.599941,yaw=5.2265625}
[2017/02/22 20:53:24] §6[§aMember§6] §ffybit§r executed //paste at Location{world=CraftWorld{name=world},x=-4929.309294244548,y=90.63622497029894,z=364.69999998807907,pitch=46.499943,yaw=4.6279297}
[2017/02/22 20:53:54] §6[§aMember§6] §fchicken§r executed /spawn at Location{world=CraftWorld{name=world},x=-5279.054863129635,y=85.75105980315244,z=-302.1726715320947,pitch=42.60003,yaw=278.24512}
[2017/02/22 20:57:53] §6[§aMember§6] §fchicken§r executed /enchantapi add protection 40 at Location{world=CraftWorld{name=world},x=-5012.582983575098,y=67.0,z=-151.85092017093712,pitch=29.100004,yaw=123.3009}
[2017/02/22 20:58:09] §6[§aMember§6] §fchicken§r executed /enchantapi add fire protection 10 at Location{world=CraftWorld{name=world},x=-5017.318046335554,y=69.0,z=-152.97098053671522,pitch=37.20001,yaw=103.65076}
[2017/02/22 20:58:25] §6[§aMember§6] §fchicken§r executed /enchantapi add blast protection 10 at Location{world=CraftWorld{name=world},x=-5018.074999988079,y=70.0,z=-153.3211326183256,pitch=49.350006,yaw=103.65057}
[2017/02/22 20:58:51] §6[§aMember§6] §fchicken§r executed /enchantapi add Feather Falling 10 at Location{world=CraftWorld{name=world},x=-5009.778723349239,y=74.0,z=-144.2948730930239,pitch=28.499994,yaw=276.30048}
[2017/02/22 20:59:03] §6[§aMember§6] §fchicken§r executed /enchantapi add Projectile Protection 10 at Location{world=CraftWorld{name=world},x=-5009.778723349239,y=74.0,z=-144.2948730930239,pitch=23.099993,yaw=271.0504}
[2017/02/22 20:59:52] §6[§aMember§6] §fchicken§r executed /enchantapi add protection 20 at Location{world=CraftWorld{name=world},x=-5011.279662813382,y=74.0,z=-145.12421234850584,pitch=26.849993,yaw=98.5509}
[2017/02/22 21:00:11] §6[§aMember§6] §fchicken§r executed /enchantapi add fire protection 8 at Location{world=CraftWorld{name=world},x=-5006.842374777229,y=74.0,z=-145.32291760732352,pitch=16.650002,yaw=132.90088}
[2017/02/22 21:00:17] §6[§aMember§6] §fchicken§r executed /enchantapi add blast protection 8 at Location{world=CraftWorld{name=world},x=-5006.842374777229,y=74.0,z=-145.32291760732352,pitch=20.700003,yaw=52.35083}
[2017/02/22 21:00:25] §6[§aMember§6] §fchicken§r executed /enchantapi add Projectile Protection protection 8 at Location{world=CraftWorld{name=world},x=-5006.842374777229,y=74.0,z=-145.32291760732352,pitch=20.700003,yaw=52.35083}
[2017/02/22 21:00:30] §6[§aMember§6] §fchicken§r executed /enchantapi add Projectile Protection 8 at Location{world=CraftWorld{name=world},x=-5006.842374777229,y=74.0,z=-145.32291760732352,pitch=20.700003,yaw=52.35083}
[2017/02/22 21:00:41] §6[§aMember§6] §fchicken§r executed /enchantapi add Feather Falling 8 at Location{world=CraftWorld{name=world},x=-5006.842374777229,y=74.0,z=-145.32291760732352,pitch=19.800003,yaw=46.80078}
[2017/02/22 21:00:51] §6[§aMember§6] §fchicken§r executed /enchantapi add unbreaking 10 at Location{world=CraftWorld{name=world},x=-5011.2205010274465,y=74.0,z=-145.1110999723749,pitch=45.449997,yaw=91.20105}
[2017/02/22 21:00:54] §6[§aMember§6] §fchicken§r executed /enchant mending 1 at Location{world=CraftWorld{name=world},x=-5011.2205010274465,y=74.0,z=-145.1110999723749,pitch=45.449997,yaw=91.20105}
[2017/02/22 21:10:18] §6[§aMember§6] §fchicken§r executed /enchant mending 1 at Location{world=CraftWorld{name=world},x=-4982.699999988079,y=77.31583134756958,z=-148.92209665456107,pitch=23.399971,yaw=180.15112}
[2017/02/22 21:10:29] §6[§aMember§6] §fchicken§r executed /enchantapi add thorns 10 at Location{world=CraftWorld{name=world},x=-4982.699999988079,y=77.31583134756958,z=-148.92209665456107,pitch=23.399971,yaw=180.15112}
[2017/02/22 21:10:32] §6[§aMember§6] §ffybit§r executed /warp at Location{world=CraftWorld{name=world},x=-4933.92552063226,y=83.0,z=396.919598930922,pitch=2.8499222,yaw=179.81946}
[2017/02/22 21:10:47] §6[§aMember§6] §ffybit§r executed /setwarp boss at Location{world=CraftWorld{name=world},x=-4933.92552063226,y=83.0,z=396.919598930922,pitch=2.8499222,yaw=179.81946}
[2017/02/22 21:10:51] §6[§aMember§6] §ffybit§r executed /warp at Location{world=CraftWorld{name=world},x=-4933.92552063226,y=83.0,z=396.919598930922,pitch=2.8499222,yaw=179.81946}
[2017/02/22 21:10:58] §6[§aMember§6] §ffybit§r executed /warp boss at Location{world=CraftWorld{name=world},x=-4935.337624411423,y=83.0,z=396.7524044371523,pitch=19.499918,yaw=182.9696}
[2017/02/22 21:12:27] §6[§aMember§6] §fchicken§r executed /enchantapi add reflection 15 at Location{world=CraftWorld{name=world},x=-5063.055031584304,y=68.12686707745114,z=-161.07917459162402,pitch=21.449999,yaw=86.550415}
